ONS.ID,Constituency,Nation,Region,2010.winner,2015.winner,2017.winner,2019.winner,Result.,Runner.up,Majority.2017,Majority.simple,Con.2019,Lab.2019,LDem.2019,Brex.2019,Grn.2019,SNP.2019,PC.2019,UKIP.2019,DUP.2019,SF.2019,SDLP.2019,UUP.2019,Alli.2019,Ind.2019,Oth...Ind,Oth...Ind.1,Turnout.2019,Turnout.2017,Turnout.2015,Turnout.2010,Winner.pct.2019,Runner.up.pct.2019,Con.pct.2019,Lab.pct.2019,LDem.pct.2019,Brex.pct.2019,Grn.pct.2019,SNP.pct.2019,PC.pct.2019,UKIP.pct.2019,DUP.pct.2019,SF.pct.2019,SDLP.pct.2019,UUP.pct.2019,Alli.pct.2019,Ind.pct.2019,Oth...Ind.2,Oth...Ind.3,Con.pct.change.2019,Lab.pct.change.2019,LDem.pct.change.2019,Brex.pct.change.2019,Grn.pct.change.2019,SNP.pct.change.2019,PC.pct.change.2019,UKIP.pct.change.2019,DUP.pct.change.2019,SF.pct.change.2019,SDLP.pct.change.2019,UUP.pct.change.2019,Alli.pct.change.2019,Ind.pct.change.2019,Oth...Ind.4,Oth...Ind.5,1st.place.2017,2nd.place.2017,Con.2017,Lab.2017,LDem.2017,Grn.2017,SNP.2017,PC.2017,UKIP.2017,DUP.2017,SF.2017,SDLP.2017,UUP.2017,Alli.2017,Oth.2017,Con.2015,Lab.2015,LDem.2015,Grn.2015,SNP.2015,PC.2015,UKIP.2015,Oth.2015,leave.vote.pct.2016,pct.18.29,pct.30.44 ,pct.45.64 ,pct.65plus ,born.in.EU.pct ,no.qualifications.pct ,with.degree.pct ,fulltime.students.pct ,student.households.pct ,pct.hhs.2plus.deprivational.indicators ,White.pct ,Mixed.pct ,Indian.pct ,Pakistani.pct ,Bangladeshi.pct ,Chinese.pct ,Other Asian.pct ,Black.pct ,Arab.pct ,Other.pct ,Christian.pct ,Buddhist.pct ,Hindu.pct ,Jewish.pct ,Muslim.pct ,Sikh.pct ,No.religion.pct ,pct.agriculture ,pct.mining ,pct.manufacturing,pct.construction ,pct.wholesale ,pct.transport ,pct.accommodation ,pct.communication ,pct.finance ,pct.real.estate ,pct.professionals ,pct.education ,pct.social work
E14000955,"Southampton, Itchen",ENG,SE,Lab,Con,Con,Con,hold,Lab,0.1,9.5,23952,19454,2503,0,1040,0,0,472,0,0,0,0,0,0,0,0,65.6,65.2,61.8,59.6,50.5,41,50.5,41,5.3,0,2.2,0,0,1,0,0,0,0,0,0,0,0,4,-5.5,2.3,0,0.7,0,0,-1.4,0,0,0,0,0,0,0,0,Con,Lab,46.5,46.5,3,1.5,NA,NA,2.4,NA,NA,NA,NA,NA,NA,41.7,36.5,3.6,4.2,NA,NA,13.4,0.5,60,23.1,20.4,22.2,14.3,10.1,22.3,12.9,13.6,1.8,26.9,90.8,2.3,1.4,0.5,0.4,0.7,1.3,1.7,0.5,0.4,53.8,0.4,0.6,0.1,2.7,0.6,34.2,0.1,0.1,9.4,9.2,18.7,7.2,6,2.9,4.6,1.2,4.8,8.9,11.6
E14000956,"Southampton, Test",ENG,SE,Lab,Lab,Lab,Lab,hold,Con,24.6,25.7,16043,22256,3449,1591,1433,0,0,0,0,0,0,0,0,222,0,0,64.2,66.8,62.1,61.4,49.5,35.7,35.7,49.5,7.7,3.5,3.2,0,0,0,0,0,0,0,0,0.5,0,0,1.6,-9.2,3.7,3.5,3.2,0,0,0,0,0,0,0,0,0,0,0,Lab,Con,34.1,58.7,4,NA,NA,NA,0,NA,NA,NA,NA,NA,3.2,32.5,41.3,4.9,5.9,NA,NA,12.8,2.7,50.7,26.4,21.9,20.1,11.6,17.8,21,19.3,17.2,3.6,27.5,83.1,2.5,3.9,2,0.7,1.3,2.8,2.5,0.4,0.7,50.1,0.5,1.2,0.1,5.2,2.2,33.1,0.3,0.1,7.9,6.9,16.6,6.5,6.8,3,3.9,1.1,6.2,10.9,15.1
E14000957,Southend West,ENG,EAST,Con,Con,Con,Con,hold,Lab,21.2,31.1,27555,13096,5312,0,0,0,0,0,0,0,0,0,0,574,0,0,67.4,69.7,66.6,65.5,59.2,28.1,59.2,28.1,11.4,0,0,0,0,0,0,0,0,0,0,1.2,0,0,4,-5.9,6.9,0,-1.8,0,0,-3.5,0,0,0,0,0,0,0,0,Con,Lab,55.2,34,4.5,1.8,NA,NA,3.5,NA,NA,NA,NA,NA,1,49.8,18.3,9.3,4.7,NA,NA,17.5,0.4,57.2,12.7,21.2,26.1,19,5.3,23.2,12.8,5.7,0,22.9,92.8,1.9,1,0.6,0.5,0.5,0.8,1.6,0.2,0.3,57.2,0.4,0.6,1.2,1.7,0.1,30.6,0.1,0,6.7,8.5,13.6,4.5,4.2,3.3,11.6,1.6,6.2,10.7,12.9
E14000958,Southport,ENG,NW,LDem,LDem,Con,Con,hold,Lab,6.1,8.6,22914,18767,6499,0,0,0,0,0,0,0,0,0,0,0,0,0,68,69.1,65.5,65.1,47.6,39,47.6,39,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,6.4,-12.9,0,0,0,0,-2.4,0,0,0,0,0,0,0,0,Con,Lab,38.7,32.6,26.4,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,28,19.2,31,2.8,NA,NA,16.8,2.2,45.5,12.6,17.1,28,23.1,7.1,22.6,14.3,6.8,0,25.3,96.6,1.3,0.4,0.1,0.2,0.4,0.3,0.4,0.2,0.2,71.1,0.3,0.2,0.4,0.7,0,20.4,0.8,0.1,6.5,7.3,18.1,4.1,6.5,2.6,3.3,1.3,5.5,10.2,16.8
E14000959,Spelthorne,ENG,SE,Con,Con,Con,Con,hold,Lab,26.8,37.2,29141,10748,7499,0,2122,0,0,0,0,0,0,0,0,0,0,0,69.8,69,68.6,67.1,58.9,21.7,58.9,21.7,15.1,0,4.3,0,0,0,0,0,0,0,0,0,0,0,1.6,-8.8,9.6,0,2.1,0,0,-4.6,0,0,0,0,0,0,0,0,Con,Lab,57.3,30.5,5.5,2.2,NA,NA,4.6,NA,NA,NA,NA,NA,NA,49.7,18.6,6.4,3.5,NA,NA,20.9,0.9,60.3,13.7,21.7,26.5,17.4,8.3,20.4,15.9,5.6,0.1,20.5,87.3,2.5,4.2,0.7,0.3,0.7,1.8,1.6,0.3,0.6,63.8,0.4,2.4,0.2,1.9,1.4,22.5,0.1,0.4,5.3,7.4,14.6,15,4.4,6.8,3.6,1.4,6.3,7.9,8.6
E14000960,St Albans,ENG,EAST,Con,Con,Con,LDem,gain,Con,10.7,10.9,22574,5000,28867,0,1004,0,0,0,0,0,0,0,0,154,0,0,78.1,78.3,75.1,75.4,50.1,39.2,39.2,8.7,50.1,0,NA,1.7,0,0,0,0,0,0,0,0.3,0,0,-3.9,-14.3,17.7,0,-1.5,1.7,0,0,0,0,0,0,0,0,0,0,Con,LD,43.1,23,32.4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.6,23.3,18.5,3.7,NA,NA,7.8,NA,38,13.2,24,24.9,14.5,9.3,13.8,33.2,7.1,0.1,15.5,86,3.1,1.9,1,2.5,0.9,1.6,2,0.4,0.4,57.3,0.5,1.6,1.5,4.8,0.2,26.4,0.3,0.1,4.9,6.4,14.8,3.7,3.9,7.7,6.4,1.6,12.3,11.9,10.9
E14000961,St Austell and Newquay,ENG,SW,LDem,Con,Con,Con,hold,Lab,20.5,29.6,31273,14747,5861,0,1609,0,0,0,0,0,0,0,0,1660,0,626,69.8,69,65.7,61.9,56.1,26.4,56.1,26.4,10.5,0,2.9,0,0,0,0,0,0,0,0,3,0,1.1,6.6,-2.6,-11,0,2.9,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,49.5,29,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2,10.2,24,4.6,NA,NA,16.9,4.1,63.5,12.8,18.7,27.3,21,3.8,24.9,9.5,5.9,0,26.5,98.3,0.8,0.1,0,0.1,0.2,0.2,0.1,0.1,0.1,59.3,0.3,0.1,0.1,0.2,0,31.2,1.8,2,7.9,9.6,17.2,4.1,11.1,1.3,1.5,1.3,3.9,8.7,12.1
E14000962,St Helens North,ENG,NW,Lab,Lab,Lab,Lab,hold,Con,36.6,38,12661,24870,2668,5396,1966,0,0,0,0,0,0,0,0,0,0,0,62.9,66,61.5,59.4,52.3,26.6,26.6,52.3,5.6,11.3,4.1,0,0,0,0,0,0,0,0,0,0,0,-0.5,-11.4,3,11.3,1.7,0,0,-4.2,0,0,0,0,0,0,0,0,Lab,Con,27.1,63.7,2.6,2.4,NA,NA,4.2,NA,NA,NA,NA,NA,NA,19.6,57,4.4,3.8,NA,NA,15.1,NA,58.3,14.4,19.3,27.9,17.6,2.1,27.7,10.3,6.4,0,30.7,98.4,0.6,0.2,0,0.1,0.3,0.2,0.1,0.1,0.1,78.7,0.2,0.2,0,0.3,0,15,0.3,0.1,10.6,8.7,17.8,6,4.3,2.5,2.5,1.4,4.4,9.6,14.5
E14000963,St Helens South and Whiston,ENG,NW,Lab,Lab,Lab,Lab,hold,Con,46,7,10335,29457,2886,5353,2282,0,0,0,0,0,0,0,0,0,0,0,63.6,66.9,62.3,59.1,58.5,20.5,20.5,58.5,5.7,10.6,4.5,0,0,0,0,0,0,0,0,0,0,0,-1.3,-9.3,1.7,10.6,1.8,0,0,-3.7,0,0,0,0,0,0,0,0,Lab,Con,21.8,67.8,4,2.7,NA,NA,3.7,NA,NA,NA,NA,NA,NA,15.9,59.8,5.7,4.6,NA,NA,14,NA,56.1,14.6,19.6,26.7,17.9,2.1,28.8,10,6.8,0,31.8,97.4,0.9,0.5,0.1,0.1,0.3,0.5,0.2,0.1,0.1,79.1,0.2,0.3,0,0.4,0,14.1,0.2,0.1,10.4,7.9,16.9,5.9,4.7,2.4,2.6,1.5,3.8,8.5,17.8
E14000964,St Ives,ENG,SW,LDem,Con,Con,Con,hold,LDem,0.6,8.3,25365,3553,21081,0,954,0,0,0,0,0,0,0,0,132,0,314,74.7,76.3,73.7,68.6,49.3,41,49.3,6.9,41,0,1.9,0,0,0,0,0,0,0,0,0.3,0,0.6,6.1,-7.3,-1.6,0,1.9,0,0,0,0,0,0,0,0,0,0,0,Con,LD,43.2,14.2,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.3,9.3,33.2,6.3,NA,NA,11.8,1.1,55.1,11.5,16.8,30,23,3.8,21.8,14,5.6,0,26.5,98.2,0.9,0.1,0,0,0.2,0.2,0.2,0,0.2,58.9,0.5,0.1,0.1,0.1,0,30.4,3.8,0.3,5.4,8.3,15.7,3.9,11.2,2,1.4,1.6,5,9.7,12.3
E14000965,Stafford,ENG,WM,Con,Con,Con,Con,hold,Lab,14.8,28.1,29992,15615,3175,0,2367,0,0,0,0,0,0,0,0,0,0,0,70.5,75.9,71,71.2,58.6,30.5,58.6,30.5,6.2,0,4.6,0,0,0,0,0,0,0,0,0,0,0,3.9,-9.4,3.2,0,2.2,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,54.7,39.9,3,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.4,29.6,2.8,2.9,NA,NA,12.9,3.5,57.2,15.4,19.8,26.9,18.3,4.8,20.4,15.5,9.2,0.8,20.3,94,1.5,1.3,0.3,0.1,0.5,0.9,1,0.2,0.2,65.9,0.4,0.8,0,1,0.5,24.2,1.1,0.1,9.4,7.1,16.6,4.7,5.1,2.7,2.1,1.2,4.7,9.8,14.6
E14000966,Staffordshire Moorlands,ENG,WM,Con,Con,Con,Con,hold,Lab,24.2,37.6,28192,11764,2469,0,1231,0,0,0,0,0,0,0,0,0,0,0,66.7,70.6,67.5,70.6,64.6,26.9,64.6,26.9,5.7,0,2.8,0,0,0,0,0,0,0,0,0,0,0,6.5,-7,2.4,0,1.6,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,58.1,33.9,3.3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,3.4,51.1,27.2,4.1,2.9,NA,NA,14.6,NA,64.6,11.5,18.7,29.8,21.2,2.3,26.6,12.4,5.7,0,24.3,98.7,0.6,0.1,0.1,0,0.1,0.2,0.1,0,0,71.3,0.2,0.1,0,0.2,0,20.9,2.5,0.3,14.1,8.6,15.6,4.4,4.5,2,4.5,1.4,4.9,9.2,13.1
E14000967,Stalybridge and Hyde,ENG,NW,Lab,Lab,Lab,Lab,hold,Con,19.1,24.1,16079,19025,1827,3591,1411,0,0,0,0,0,0,0,0,0,0,435,57.4,59.5,59.4,59.2,44.9,38,38,44.9,4.3,8.5,3.3,0,0,0,0,0,0,0,0,0,0,1,-0.1,-12.3,2,8.5,1,0,0,0,0,0,0,0,0,0,0,0,Lab,Con,38.1,57.2,2.3,2.3,NA,NA,0,NA,NA,NA,NA,NA,NA,28.7,45,3.1,4.5,NA,NA,18.8,NA,58.5,14.8,20.9,26.9,15,3.3,26.3,10.5,6.2,0,28.6,93,1.2,0.7,0.6,3.4,0.3,0.2,0.5,0.1,0.1,63,0.2,0.6,0,4,0,25.6,0.2,0,13.5,8.7,16.5,4.8,4.4,2.6,3.8,1.6,5.3,9.1,12.8
E14000968,Stevenage,ENG,EAST,Con,Con,Con,Con,hold,Lab,6.9,18,25328,16766,4132,0,1457,0,0,0,0,0,0,0,0,0,0,0,66.6,69.7,67.7,64.8,53.1,35.2,53.1,35.2,8.7,0,3.1,0,0,0,0,0,0,0,0,0,0,0,2.8,-8.2,4.6,0,0.9,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,50.3,43.4,4.1,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5,34.2,3.3,2.9,NA,NA,14.4,0.7,57.1,15.8,20.9,25.8,14.8,6.5,20.9,13.8,7,0.1,22.2,88.5,2.6,1.8,0.5,0.6,0.7,1.8,3.1,0.1,0.3,55.4,0.5,1.1,0.2,1.8,0.4,33.3,0.2,0,9.1,9.3,18.5,5.1,4.8,5,3.7,1.3,6.3,8.1,12.3
S14000057,Stirling,SCO,SCO,Lab,SNP,Con,SNP,gain,Con,0.3,17.6,17641,4275,2867,0,942,26895,0,0,0,0,0,0,0,0,0,0,76.8,74.3,77.5,70.8,51.1,33.5,33.5,8.1,5.4,0,1.8,51.1,0,0,0,0,0,0,0,0,0,0,-3.6,-14,2,0,1.8,14.3,0,0,0,0,0,0,0,0,0,0,Con,SNP,37.1,22.1,3.4,NA,36.8,NA,NA,NA,NA,NA,NA,NA,0.7,23.1,25.5,2.7,3.1,45.6,NA,NA,NA,32.3,17,18.4,27.3,17.2,5.3,21.3,NA,13.1,1.7,NA,96.8,NA,0.4,0.3,0,1.1,0.5,NA,0.1,0.1,53.4,0.3,0.3,0.1,0.6,0.1,37.8,2.5,0.5,6.1,8.6,14.9,3.4,8.3,2.5,4.8,1.1,5.2,10.2,13.6
E14000969,Stockport,ENG,NW,Lab,Lab,Lab,Lab,hold,Con,34.9,2.5,11656,21695,5043,1918,1403,0,0,0,0,0,0,0,0,0,0,0,63.7,64.7,62,61.6,52,27.9,27.9,52,12.1,4.6,3.4,0,0,0,0,0,0,0,0,0,0,0,-0.5,-11.3,7.8,4.6,2,0,0,-2.6,0,0,0,0,0,0,0,0,Lab,Con,28.4,63.3,4.3,1.4,NA,NA,2.6,NA,NA,NA,NA,NA,NA,24.5,49.9,7.7,4.4,NA,NA,13.1,0.4,48.2,15.5,22.8,25.4,13.9,4.6,23.7,18.3,6.6,0,27.3,90.7,2.2,0.9,2.9,0.3,0.7,0.9,0.9,0.3,0.3,58.8,0.3,0.6,0.1,4,0.1,29.1,0.1,0.1,8.3,7.1,15.4,5.8,4.8,3.8,4.5,1.5,7.2,10.5,14.8
E14000970,Stockton North,ENG,NE,Lab,Lab,Lab,Lab,hold,Con,20.4,9.6,16701,17728,1631,3907,0,0,0,0,0,0,0,0,0,1189,0,0,61.7,64.5,59.8,58.6,43.1,40.6,40.6,43.1,4,9.5,0,0,0,0,0,0,0,0,0,2.9,0,0,4.1,-13.8,2.5,9.5,-0.8,0,0,-4.3,0,0,0,0,0,0,0,0,Lab,Con,36.5,56.9,1.5,0.8,NA,NA,4.3,NA,NA,NA,NA,NA,NA,28,49.1,2.2,NA,NA,NA,19.2,1.5,66.5,16.5,18.7,26.6,16.1,2.2,27.9,9.3,7.5,0.2,30.4,96,1,0.4,0.9,0.1,0.3,0.5,0.7,0.1,0.1,68,0.2,0.2,0,1.3,0.1,23.8,0.3,0.6,10.5,8.6,17.3,5,5.6,2.1,2.6,1.1,4.8,8.9,15.1
E14000971,Stockton South,ENG,NE,Con,Con,Lab,Con,gain,Lab,1.7,2.1,27764,22504,2338,2196,0,0,0,0,0,0,0,0,0,0,0,0,71.3,71.2,69,67.5,50.7,41.1,50.7,41.1,4.3,4,0,0,0,0,0,0,0,0,0,0,0,0,3.9,-7.4,2.5,4,-0.7,0,0,-2.2,0,0,0,0,0,0,0,0,Lab,Con,46.8,48.5,1.8,0.7,NA,NA,2.2,NA,NA,NA,NA,NA,NA,46.8,37,2.6,1.8,NA,NA,10.6,1.2,57.8,15.6,20.4,27,15.1,2.5,19.9,15,8.4,0.4,20.8,93.4,1.1,1.1,2.3,0.1,0.6,0.6,0.5,0.1,0.2,68.5,0.2,0.5,0.1,2.9,0.5,21.1,0.2,0.8,9.5,8,16,4.3,4.6,2.7,3.5,1.4,6.2,10.9,14.6
E14000972,Stoke-On-Trent Central,ENG,WM,Lab,Lab,Lab,Con,gain,Lab,11.7,15.7,14557,13887,1116,1691,819,0,0,0,0,0,0,0,0,0,0,0,57.9,58.2,49.9,53.2,45.4,43.3,45.4,43.3,3.5,5.3,2.6,0,0,0,0,0,0,0,0,0,0,0,5.6,-8.2,1.4,5.3,1.5,0,0,-4.9,0,0,0,0,0,0,0,0,Lab,Con,39.8,51.5,2.1,1.1,NA,NA,4.9,NA,NA,NA,NA,NA,0.6,22.5,39.3,4.2,3.6,NA,NA,22.7,7.7,65,21.9,19.9,23.4,14.5,5.5,31.9,10.2,13.4,2.1,34.5,85.2,2.1,1.8,4.5,0.4,0.9,2.1,2,0.3,0.7,57.1,0.5,1.2,0,7,0.3,26.9,0.1,0.1,11.6,7.3,20.2,6.5,6.3,2.3,2.5,1,2.8,7.7,15.5
E14000973,Stoke-On-Trent North,ENG,WM,Lab,Lab,Lab,Con,gain,Lab,5.6,31.3,20974,14688,1268,2374,508,0,0,0,0,0,0,0,0,322,0,0,47.6,58.4,53.2,55.8,52.3,36.6,52.3,36.6,3.2,5.9,1.3,0,0,0,0,0,0,0,0,0.8,0,0,7,-14.3,1,5.9,-0.3,0,0,0,0,0,0,0,0,0,0,0,Lab,Con,45.3,50.9,2.2,1.6,NA,NA,0,NA,NA,NA,NA,NA,NA,27.4,39.9,2.9,2.8,NA,NA,24.7,2.2,72.1,15.7,20.2,25,16.3,3.6,35.5,6.8,6.8,0.1,34.7,90,1.9,0.3,3.8,0.6,0.3,1.1,1.3,0.1,0.5,61.7,0.2,0.2,0,5.7,0.2,25.2,0.2,0.2,15.6,8.7,19.6,6.5,4.9,2.2,2.8,1,2.9,7.4,13.3
E14000974,Stoke-On-Trent South,ENG,WM,Lab,Lab,Con,Con,hold,Lab,1.6,28.5,24632,13361,1611,0,0,0,0,0,0,0,0,0,0,0,0,0,61.4,63.1,56.9,58.6,62.2,33.7,62.2,33.7,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,-13.8,2.2,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,49.1,47.5,1.9,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7,39.2,3.3,2.6,NA,NA,21.2,1,70.8,15.2,19.6,26.7,16.4,2.8,33.5,7.8,6.6,0.1,33.4,92.5,1.3,0.6,3.4,0.2,0.3,0.6,0.9,0.1,0.2,64.9,0.2,0.2,0,4.2,0.2,23.8,0.1,0.2,14,8.1,19.4,6.4,4.8,1.8,2.7,1,3.2,8,14.6
E14000975,Stone,ENG,WM,Con,Con,Con,Con,hold,Lab,35,40,31687,11742,4412,0,2002,0,0,0,0,0,0,0,0,0,0,0,71.8,73.8,69.8,70.5,63.6,23.6,63.6,23.6,8.9,0,4,0,0,0,0,0,0,0,0,0,0,0,0.4,-4.6,4.5,0,2.6,0,0,-2.7,0,0,0,0,0,0,0,0,Con,Lab,63.2,28.2,4.4,1.4,NA,NA,2.7,NA,NA,NA,NA,NA,NA,54.7,20.2,5.3,2.5,NA,NA,16.2,1.1,58,11,18.2,30.7,21.3,2.5,22,16.7,6.1,0,19.9,98,0.8,0.3,0.1,0,0.1,0.2,0.3,0.1,0.1,74.5,0.2,0.2,0.1,0.3,0.1,17.8,2.8,0.2,12.4,7.9,14.9,4,4.7,2.8,2.6,1.2,5.5,10.9,13.3
E14000976,Stourbridge,ENG,WM,Con,Con,Con,Con,hold,Lab,16.2,29.7,27534,13963,2523,0,1048,0,0,0,0,0,0,0,0,621,0,0,65.4,67.1,66.6,67.8,60.3,30.6,60.3,30.6,5.5,0,2.3,0,0,0,0,0,0,0,0,1.4,0,0,5.8,-7.7,3.2,0,1.3,0,0,-3.8,0,0,0,0,0,0,0,0,Con,Lab,54.5,38.3,2.3,1,NA,NA,3.8,NA,NA,NA,NA,NA,NA,46,31.5,3.3,2.2,NA,NA,16.9,NA,65.1,13.5,19.9,26.9,18.2,2.1,27.6,11.7,6.5,0,26.9,91.9,1.4,0.8,4,0.1,0.3,0.3,0.6,0.3,0.2,64.5,0.2,0.2,0,4.5,0.6,23,0.1,0,13.6,8.9,18,4.2,4,2.5,3.1,1.2,5.5,10.4,12.3
N06000016,Strangford,NI,NI,,,DUP,DUP,hold,Alli,NA,NA,1476,0,0,0,790,0,0,308,17705,555,1994,4023,10634,0,0,0,56,60.2,NA,NA,47.2,NA,3.9,0,0,0,2.1,0,0,0.8,47.2,1.5,5.3,10.7,28.4,0,0,0,2.6,0,0,0,0.5,0,0,0.8,-14.8,-1.3,-0.9,-0.7,13.7,0,0,0,DUP,Alliance,1.3,NA,NA,1.6,NA,NA,NA,62,2.8,6.2,11.4,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E14000977,Stratford-On-Avon,ENG,WM,Con,Con,Con,Con,hold,LDem,41,36.3,33343,6222,13371,0,2112,0,0,0,0,0,0,0,0,0,0,0,74.4,73.8,72.6,72.7,60.6,24.3,60.6,11.3,24.3,0,3.8,0,0,0,0,0,0,0,0,0,0,0,-2.3,-10.6,12.4,0,1.3,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,62.9,21.9,11.9,2.5,NA,NA,NA,NA,NA,NA,NA,NA,0.9,57.7,13,12,4.1,NA,NA,13.2,NA,51.2,10.8,17.7,29.8,22.8,6.3,19.5,20,5.7,0.1,17.8,97.1,1.1,0.5,0.1,0,0.4,0.4,0.2,0.1,0.1,70.4,0.3,0.2,0.1,0.3,0.2,20.9,2.3,0.1,8.9,7.3,16.7,3.2,7,4.2,4.4,1.8,8.7,9.7,9.3
E14000978,Streatham,ENG,LDN,Lab,Lab,Lab,Lab,hold,LDem,47.1,32.8,9060,30976,13286,624,2567,0,0,0,0,0,0,0,0,0,0,0,66.7,70.9,63.5,62.8,54.8,23.5,16,54.8,23.5,1.1,4.5,0,0,0,0,0,0,0,0,0,0,0,-5.4,-13.7,17,1.1,1.5,0,0,-0.6,0,0,0,0,0,0,0,0,Lab,Con,21.4,68.5,6.5,3,NA,NA,0.6,NA,NA,NA,NA,NA,NA,25.1,53,9,8.9,NA,NA,3.2,0.8,22.4,23.7,29.6,18.4,7.9,26.1,13.5,39.4,9.1,0.4,24.7,58.2,7.5,2.2,1.8,0.8,1,1.8,24.3,0.5,1.7,53.4,0.8,1.4,0.4,8,0.2,26.8,0,0.1,2.1,5.2,10.3,3.3,7.5,8.7,7.1,2.2,13.6,9,10.3
E14000979,Stretford and Urmston,ENG,NW,Lab,Lab,Lab,Lab,hold,Con,39.3,5.8,13778,30195,2969,1768,1357,0,0,0,0,0,0,0,0,0,0,0,69.2,69.9,66.8,64.1,60.3,27.5,27.5,60.3,5.9,3.5,2.7,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,3.9,3.5,1.4,0,0,-2.2,0,0,0,0,0,0,0,0,Lab,Con,27.5,66.8,2,1.3,NA,NA,2.2,NA,NA,NA,NA,NA,0.2,27.8,53,2.9,4.7,NA,NA,10.9,0.5,48.5,14.9,21.4,25.6,14.8,7,22.7,16.1,8.1,0.1,27.3,79.3,3.4,3.8,5.1,0.3,0.7,1.1,5.3,0.7,0.4,61.4,0.3,0.5,0.1,9.4,1.4,20.4,0.1,0.1,7.9,6.6,16.8,5.8,5,3.8,4.9,1.5,6,10.1,14.5
E14000980,Stroud,ENG,SW,Con,Con,Lab,Con,gain,Lab,1.1,6.8,31582,27742,0,1085,4954,0,0,0,0,0,0,0,0,0,0,567,78,77,75.5,74,47.9,42.1,47.9,42.1,0,1.6,7.5,0,0,0,0,0,0,0,0,0.9,0,NA,2,-4.9,-3.2,1.6,5.3,0,0,-1.6,0,0,0,0,0,0,0,0,Lab,Con,45.9,47,3.2,2.2,NA,NA,1.6,NA,NA,NA,NA,NA,NA,45.7,37.7,3.4,4.6,NA,NA,8,0.6,46,11.4,19.2,29.5,19.1,4.8,18.3,18.9,5.9,0,18.2,97.9,1.1,0.2,0,0.1,0.2,0.2,0.3,0,0.1,61.7,0.3,0.1,0.1,0.2,0,28.6,1.3,0.2,12.7,8.7,14.2,3.2,4.6,4,3.3,1.3,7.2,10.5,12.4
E14000981,Suffolk Coastal,ENG,EAST,Con,Con,Con,Con,hold,Lab,27.6,35.2,32958,12425,8719,0,2713,0,0,0,0,0,0,0,0,1493,0,0,71.2,73.2,70.6,71.6,56.5,21.3,56.5,21.3,15,0,4.7,0,0,0,0,0,0,0,0,2.6,0,0,-1.6,-9.2,8,0,1.6,0,0,0,0,0,0,0,0,0,0,0,Con,Lab,58.1,30.5,7,3.1,NA,NA,NA,NA,NA,NA,NA,NA,1.4,51.9,18,8.6,5.9,NA,NA,15.6,NA,55.8,10.5,15.7,29.8,25.3,4.5,22.8,14.5,5.2,0,20.9,97.1,1.2,0.4,0.1,0.1,0.3,0.4,0.4,0,0.1,63.1,0.3,0.2,0.1,0.4,0.1,27.7,2.3,0.1,6.4,7.1,14.5,10.5,6.4,4.2,2.6,1.3,5,9.1,11.7
E14000982,Sunderland Central,ENG,NE,Lab,Lab,Lab,Lab,hold,Con,22.1,23.7,15372,18336,3025,5047,1212,0,0,0,0,0,0,0,0,484,0,0,59.8,62,57.3,57,42.2,35.4,35.4,42.2,7,11.6,2.8,0,0,0,0,0,0,0,0,1.1,0,0,2,-13.3,3.1,11.6,1.2,0,0,-4.9,0,0,0,0,0,0,0,0,Lab,Con,33.4,55.5,3.9,1.6,NA,NA,4.9,NA,NA,NA,NA,NA,0.7,23.4,50.2,2.6,4.1,NA,NA,19.1,0.5,54.7,18.7,18.8,26.5,17.3,3.1,27.5,12.3,12,1.4,31.9,92,0.9,1.2,0.5,1.9,1.2,1,0.9,0.2,0.4,68.3,0.3,0.4,0,2.9,0.4,21.4,0.1,0.4,9.4,7.2,15.1,4.7,7,2.6,3.9,1.8,3.2,10.1,15.5
