"","ONS.ID","Constituency","Nation","Region","2010.winner.winner","2015.winner.winner","2017.winner.winner","2019.winner.winner","Result.","Runner.up","Majority.2017","Majority.simple","X","Con.2019","Lab.2019","LDem.2019","Brex.2019","Grn.2019","SNP.2019","PC.2019","UKIP.2019","DUP.2019","SF.2019","SDLP.2019","UUP.2019","Alli.2019","Ind.2019","Oth...Ind","Oth...Ind.1","X.1","Turnout.2019","Turnout.2017","Turnout.2015","Turnout.2010","X.2","Winner.pct.2019","Runner.up.pct.2019","X.3","Con.pct.2019.pct.2019","Lab.pct.2019.pct.2019","LDem.pct.2019.pct.2019","Brex.pct.2019.pct.2019","Grn.pct.2019.pct.2019","SNP.pct.2019.pct.2019","PC.pct.2019.pct.2019","UKIP.pct.2019.pct.2019","DUP.pct.2019.pct.2019","SF.pct.2019.pct.2019","SDLP.pct.2019.pct.2019","UUP.pct.2019.pct.2019","Alli.pct.2019.pct.2019","Ind.pct.2019","Oth...Ind.2","Oth...Ind.3","X.4","Con.pct.change.29.pct.change.2019","Lab.pct.change.29.pct.change.2019","LDem.pct.change.29.pct.change.2019","Brex.pct.change.29.pct.change.2019","Grn.pct.change.29.pct.change.2019","SNP.pct.change.29.pct.change.2019","PC.pct.change.29.pct.change.2019","UKIP.pct.change.29.pct.change.2019","DUP.pct.change.29.pct.change.2019","SF.pct.change.29.pct.change.2019","SDLP.pct.change.29.pct.change.2019","UUP.pct.change.29.pct.change.2019","Alli.pct.change.29.pct.change.2019","Ind.pct.change.2019","Oth...Ind.4","Oth...Ind.5","X.5","1st.place.2017","2nd.place.2017","Con.2017","Lab.2017","LDem.2017","Grn.2017","SNP.2017","PC.2017","UKIP.2017","DUP.2017","SF.2017","SDLP.2017","UUP.2017","Alli.2017","Oth.2017","Con.2015","Lab.2015","LDem.2015","Grn.2015","SNP.2015","PC.2015","UKIP.2015","Oth.2015","leave.vote.pct.2016","pct.18.29","pct.30.44 ","pct.45.64 ","pct.65plus ","born.in.EU.pct ","no.qualifications.pct ","with.degree.pct ","fulltime.students.pct ","student.households.pct ","pct.hhs.2plus.deprivational.indicators ","White.pct ","Mixed.pct ","Indian.pct ","Pakistani.pct ","Bangladeshi.pct ","Chinese.pct ","Other Asian.pct ","Black.pct ","Arab.pct ","Other.pct ","Christian.pct ","Buddhist.pct ","Hindu.pct ","Jewish.pct ","Muslim.pct ","Sikh.pct ","No.religion.pct ","pct.agriculture ","pct.mining ","pct.manufacturing","pct.construction ","pct.wholesale ","pct.transport ","pct.accommodation ","pct.communication ","pct.finance ","pct.real.estate ","pct.professionals ","pct.education ","pct.social work"
"547","E14000971","Stockton South","ENG","NE","Con","Con","Lab","Con","gain","Lab",1.7,2.1,NA,"27,764","22,504","2,338","2,196","","","","","","","","","","","","",NA,"71.3",71.2,69,67.5,NA,50.7,41.1,NA,50.7,41.1,4.3,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,3.9,-7.4,2.5,4,-0.7,0,0,-2.2,0,0,0,0,0,0,0,0,NA,"Lab","Con",46.8,48.5,1.8,0.7,NA,NA,2.2,NA,NA,NA,NA,NA,NA,46.8,37,2.6,1.8,NA,NA,10.6,1.2,57.8,15.6,20.4,27,15.1,2.5,19.9,15,8.4,0.4,20.8,93.4,1.1,1.1,2.3,0.1,0.6,0.6,0.5,0.1,0.2,68.5,0.2,0.5,0.1,2.9,0.5,21.1,0.2,0.8,9.5,8,16,4.3,4.6,2.7,3.5,1.4,6.2,10.9,14.6
"548","E14000972","Stoke-On-Trent Central","ENG","WM","Lab","Lab","Lab","Con","gain","Lab",11.7,15.7,NA,"14,557","13,887","1,116","1,691","819","","","","","","","","","","","",NA,"57.9",58.2,49.9,53.2,NA,45.4,43.3,NA,45.4,43.3,3.5,5.3,2.6,0,0,0,0,0,0,0,0,0,0,0,NA,5.6,-8.2,1.4,5.3,1.5,0,0,-4.9,0,0,0,0,0,0,0,0,NA,"Lab","Con",39.8,51.5,2.1,1.1,NA,NA,4.9,NA,NA,NA,NA,NA,0.6,22.5,39.3,4.2,3.6,NA,NA,22.7,7.7,65,21.9,19.9,23.4,14.5,5.5,31.9,10.2,13.4,2.1,34.5,85.2,2.1,1.8,4.5,0.4,0.9,2.1,2,0.3,0.7,57.1,0.5,1.2,0,7,0.3,26.9,0.1,0.1,11.6,7.3,20.2,6.5,6.3,2.3,2.5,1,2.8,7.7,15.5
"549","E14000973","Stoke-On-Trent North","ENG","WM","Lab","Lab","Lab","Con","gain","Lab",5.6,31.3,NA,"20,974","14,688","1,268","2,374","508","","","","","","","","","322","","",NA,"47.6",58.4,53.2,55.8,NA,52.3,36.6,NA,52.3,36.6,3.2,5.9,1.3,0,0,0,0,0,0,0,0,0.8,0,0,NA,7,-14.3,1,5.9,-0.3,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",45.3,50.9,2.2,1.6,NA,NA,0,NA,NA,NA,NA,NA,NA,27.4,39.9,2.9,2.8,NA,NA,24.7,2.2,72.1,15.7,20.2,25,16.3,3.6,35.5,6.8,6.8,0.1,34.7,90,1.9,0.3,3.8,0.6,0.3,1.1,1.3,0.1,0.5,61.7,0.2,0.2,0,5.7,0.2,25.2,0.2,0.2,15.6,8.7,19.6,6.5,4.9,2.2,2.8,1,2.9,7.4,13.3
"550","E14000974","Stoke-On-Trent South","ENG","WM","Lab","Lab","Con","Con","hold","Lab",1.6,28.5,NA,"24,632","13,361","1,611","","","","","","","","","","","","","",NA,"61.4",63.1,56.9,58.6,NA,62.2,33.7,NA,62.2,33.7,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13.1,-13.8,2.2,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",49.1,47.5,1.9,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7,39.2,3.3,2.6,NA,NA,21.2,1,70.8,15.2,19.6,26.7,16.4,2.8,33.5,7.8,6.6,0.1,33.4,92.5,1.3,0.6,3.4,0.2,0.3,0.6,0.9,0.1,0.2,64.9,0.2,0.2,0,4.2,0.2,23.8,0.1,0.2,14,8.1,19.4,6.4,4.8,1.8,2.7,1,3.2,8,14.6
"551","E14000975","Stone","ENG","WM","Con","Con","Con","Con","hold","Lab",35,40,NA,"31,687","11,742","4,412","","2,002","","","","","","","","","","","",NA,"71.8",73.8,69.8,70.5,NA,63.6,23.6,NA,63.6,23.6,8.9,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,0.4,-4.6,4.5,0,2.6,0,0,-2.7,0,0,0,0,0,0,0,0,NA,"Con","Lab",63.2,28.2,4.4,1.4,NA,NA,2.7,NA,NA,NA,NA,NA,NA,54.7,20.2,5.3,2.5,NA,NA,16.2,1.1,58,11,18.2,30.7,21.3,2.5,22,16.7,6.1,0,19.9,98,0.8,0.3,0.1,0,0.1,0.2,0.3,0.1,0.1,74.5,0.2,0.2,0.1,0.3,0.1,17.8,2.8,0.2,12.4,7.9,14.9,4,4.7,2.8,2.6,1.2,5.5,10.9,13.3
"552","E14000976","Stourbridge","ENG","WM","Con","Con","Con","Con","hold","Lab",16.2,29.7,NA,"27,534","13,963","2,523","","1,048","","","","","","","","","621","","",NA,"65.4",67.1,66.6,67.8,NA,60.3,30.6,NA,60.3,30.6,5.5,0,2.3,0,0,0,0,0,0,0,0,1.4,0,0,NA,5.8,-7.7,3.2,0,1.3,0,0,-3.8,0,0,0,0,0,0,0,0,NA,"Con","Lab",54.5,38.3,2.3,1,NA,NA,3.8,NA,NA,NA,NA,NA,NA,46,31.5,3.3,2.2,NA,NA,16.9,NA,65.1,13.5,19.9,26.9,18.2,2.1,27.6,11.7,6.5,0,26.9,91.9,1.4,0.8,4,0.1,0.3,0.3,0.6,0.3,0.2,64.5,0.2,0.2,0,4.5,0.6,23,0.1,0,13.6,8.9,18,4.2,4,2.5,3.1,1.2,5.5,10.4,12.3
"553","N06000016","Strangford","NI","NI","","","DUP","DUP","hold","Alli",NA,NA,NA,"1,476","","","","790","","","308","17,705","555","1,994","4,023","10,634","","","",NA,"56",60.2,NA,NA,NA,47.2,NA,NA,3.9,0,0,0,2.1,0,0,0.8,47.2,1.5,5.3,10.7,28.4,0,0,0,NA,2.6,0,0,0,0.5,0,0,0.8,-14.8,-1.3,-0.9,-0.7,13.7,0,0,0,NA,"DUP","Alliance",1.3,NA,NA,1.6,NA,NA,NA,62,2.8,6.2,11.4,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","E14000977","Stratford-On-Avon","ENG","WM","Con","Con","Con","Con","hold","LDem",41,36.3,NA,"33,343","6,222","13,371","","2,112","","","","","","","","","","","",NA,"74.4",73.8,72.6,72.7,NA,60.6,24.3,NA,60.6,11.3,24.3,0,3.8,0,0,0,0,0,0,0,0,0,0,0,NA,-2.3,-10.6,12.4,0,1.3,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",62.9,21.9,11.9,2.5,NA,NA,NA,NA,NA,NA,NA,NA,0.9,57.7,13,12,4.1,NA,NA,13.2,NA,51.2,10.8,17.7,29.8,22.8,6.3,19.5,20,5.7,0.1,17.8,97.1,1.1,0.5,0.1,0,0.4,0.4,0.2,0.1,0.1,70.4,0.3,0.2,0.1,0.3,0.2,20.9,2.3,0.1,8.9,7.3,16.7,3.2,7,4.2,4.4,1.8,8.7,9.7,9.3
"555","E14000978","Streatham","ENG","LDN","Lab","Lab","Lab","Lab","hold","LDem",47.1,32.8,NA,"9,060","30,976","13,286","624","2,567","","","","","","","","","","","",NA,"66.7",70.9,63.5,62.8,NA,54.8,23.5,NA,16,54.8,23.5,1.1,4.5,0,0,0,0,0,0,0,0,0,0,0,NA,-5.4,-13.7,17,1.1,1.5,0,0,-0.6,0,0,0,0,0,0,0,0,NA,"Lab","Con",21.4,68.5,6.5,3,NA,NA,0.6,NA,NA,NA,NA,NA,NA,25.1,53,9,8.9,NA,NA,3.2,0.8,22.4,23.7,29.6,18.4,7.9,26.1,13.5,39.4,9.1,0.4,24.7,58.2,7.5,2.2,1.8,0.8,1,1.8,24.3,0.5,1.7,53.4,0.8,1.4,0.4,8,0.2,26.8,0,0.1,2.1,5.2,10.3,3.3,7.5,8.7,7.1,2.2,13.6,9,10.3
"556","E14000979","Stretford and Urmston","ENG","NW","Lab","Lab","Lab","Lab","hold","Con",39.3,5.8,NA,"13,778","30,195","2,969","1,768","1,357","","","","","","","","","","","",NA,"69.2",69.9,66.8,64.1,NA,60.3,27.5,NA,27.5,60.3,5.9,3.5,2.7,0,0,0,0,0,0,0,0,0,0,0,NA,0,-6.5,3.9,3.5,1.4,0,0,-2.2,0,0,0,0,0,0,0,0,NA,"Lab","Con",27.5,66.8,2,1.3,NA,NA,2.2,NA,NA,NA,NA,NA,0.2,27.8,53,2.9,4.7,NA,NA,10.9,0.5,48.5,14.9,21.4,25.6,14.8,7,22.7,16.1,8.1,0.1,27.3,79.3,3.4,3.8,5.1,0.3,0.7,1.1,5.3,0.7,0.4,61.4,0.3,0.5,0.1,9.4,1.4,20.4,0.1,0.1,7.9,6.6,16.8,5.8,5,3.8,4.9,1.5,6,10.1,14.5
"557","E14000980","Stroud","ENG","SW","Con","Con","Lab","Con","gain","Lab",1.1,6.8,NA,"31,582","27,742","","1,085","4,954","","","","","","","","","","","567",NA,"78",77,75.5,74,NA,47.9,42.1,NA,47.9,42.1,0,1.6,7.5,0,0,0,0,0,0,0,0,0.9,0,NA,NA,2,-4.9,-3.2,1.6,5.3,0,0,-1.6,0,0,0,0,0,0,0,0,NA,"Lab","Con",45.9,47,3.2,2.2,NA,NA,1.6,NA,NA,NA,NA,NA,NA,45.7,37.7,3.4,4.6,NA,NA,8,0.6,46,11.4,19.2,29.5,19.1,4.8,18.3,18.9,5.9,0,18.2,97.9,1.1,0.2,0,0.1,0.2,0.2,0.3,0,0.1,61.7,0.3,0.1,0.1,0.2,0,28.6,1.3,0.2,12.7,8.7,14.2,3.2,4.6,4,3.3,1.3,7.2,10.5,12.4
"558","E14000981","Suffolk Coastal","ENG","EAST","Con","Con","Con","Con","hold","Lab",27.6,35.2,NA,"32,958","12,425","8,719","","2,713","","","","","","","","","1,493","","",NA,"71.2",73.2,70.6,71.6,NA,56.5,21.3,NA,56.5,21.3,15,0,4.7,0,0,0,0,0,0,0,0,2.6,0,0,NA,-1.6,-9.2,8,0,1.6,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",58.1,30.5,7,3.1,NA,NA,NA,NA,NA,NA,NA,NA,1.4,51.9,18,8.6,5.9,NA,NA,15.6,NA,55.8,10.5,15.7,29.8,25.3,4.5,22.8,14.5,5.2,0,20.9,97.1,1.2,0.4,0.1,0.1,0.3,0.4,0.4,0,0.1,63.1,0.3,0.2,0.1,0.4,0.1,27.7,2.3,0.1,6.4,7.1,14.5,10.5,6.4,4.2,2.6,1.3,5,9.1,11.7
"559","E14000982","Sunderland Central","ENG","NE","Lab","Lab","Lab","Lab","hold","Con",22.1,23.7,NA,"15,372","18,336","3,025","5,047","1,212","","","","","","","","","484","","",NA,"59.8",62,57.3,57,NA,42.2,35.4,NA,35.4,42.2,7,11.6,2.8,0,0,0,0,0,0,0,0,1.1,0,0,NA,2,-13.3,3.1,11.6,1.2,0,0,-4.9,0,0,0,0,0,0,0,0,NA,"Lab","Con",33.4,55.5,3.9,1.6,NA,NA,4.9,NA,NA,NA,NA,NA,0.7,23.4,50.2,2.6,4.1,NA,NA,19.1,0.5,54.7,18.7,18.8,26.5,17.3,3.1,27.5,12.3,12,1.4,31.9,92,0.9,1.2,0.5,1.9,1.2,1,0.9,0.2,0.4,68.3,0.3,0.4,0,2.9,0.4,21.4,0.1,0.4,9.4,7.2,15.1,4.7,7,2.6,3.9,1.8,3.2,10.1,15.5
"560","E14000983","Surrey Heath","ENG","SE","Con","Con","Con","Con","hold","LDem",43.1,31.3,NA,"34,358","5,407","16,009","","2,252","","","628","","","","","","","","",NA,"72.1",71.6,68.5,70,NA,58.6,27.3,NA,58.6,9.2,27.3,0,3.8,0,0,1.1,0,0,0,0,0,0,0,0,NA,-5.6,-11.9,16.5,0,-0.1,0,0,1.1,0,0,0,0,0,0,0,0,NA,"Con","Lab",64.2,21.1,10.8,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.9,11.2,9.1,4.4,NA,NA,14.3,1.2,52,12.3,21.7,27.5,16.5,7.1,15.9,20.1,5.9,0,14.8,91.1,1.8,1.7,0.7,0.3,0.6,2.2,1,0.2,0.4,63.5,0.8,1.4,0.2,1.7,0.5,24.4,0.2,0.2,6.8,7.5,14.9,5.8,4.3,8.2,4.3,1.5,8.3,8.6,10.7
"561","E14000984","Sutton and Cheam","ENG","LDN","LDem","Con","Con","Con","hold","LDem",24.4,16.5,NA,"25,235","7,200","16,884","","1,168","","","","","","","","","","","",NA,"70.4",73.8,72.2,72.8,NA,50,33.4,NA,50,14.3,33.4,0,2.3,0,0,0,0,0,0,0,0,0,0,0,NA,-1.1,-6.2,6.7,0,0.6,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","LD",51.1,20.5,26.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5,11.1,33.7,2.1,NA,NA,10.7,0.8,51.3,14.3,23.8,25.1,15.6,11,17.1,21.6,7,0,18.8,78.6,3.5,4,1.5,0.6,1.4,5.4,3.5,0.7,0.8,58.3,0.8,4.6,0.3,4.5,0.2,23.4,0.1,0.2,3.5,9.6,13.6,5,3.7,5.9,6.3,1.7,8.6,9.4,13.4
"562","E14000985","Sutton Coldfield","ENG","WM","Con","Con","Con","Con","hold","Lab",29.1,36.8,NA,"31,604","12,332","6,358","","2,031","","","","","","","","","","","",NA,"69.2",69.9,67.8,67.9,NA,60.4,23.6,NA,60.4,23.6,12.2,0,3.9,0,0,0,0,0,0,0,0,0,0,0,NA,-0.6,-8.3,7.8,0,2.1,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",61,31.9,4.4,1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.9,54.6,22.3,5.2,2.8,NA,NA,14.7,0.3,46.7,12,18.8,28.4,20,3.9,18.5,21.3,6.8,0,18.3,88.7,2.2,4,1.2,0.2,0.6,0.8,2,0.1,0.4,66.6,0.3,1.5,0.1,1.9,2.2,20.8,0.1,0.1,9.1,7.5,14.6,3.7,4,3.7,5.1,1.7,8.3,13.3,12.8
"563","W07000048","Swansea East","WAL","WAL","Lab","Lab","Lab","Lab","hold","Con",37.4,22.7,NA,"9,435","17,405","1,409","2,842","583","","1,905","","","","","","","","","",NA,"57.4",60.1,58,54.6,NA,51.8,28.1,NA,28.1,51.8,4.2,8.5,1.7,0,5.7,0,0,0,0,0,0,0,0,0,NA,2.1,-11.6,2.4,8.5,0.7,0,0.9,-3,0,0,0,0,0,0,0,0,NA,"Lab","Con",26,63.4,1.8,1,NA,4.8,3,NA,NA,NA,NA,NA,NA,15.3,53,4.1,NA,NA,10.4,17.2,NA,62.1,16.3,20.5,25.3,15.5,4,30.8,9.8,7,0.2,34.4,94.9,0.8,0.6,0.2,0.7,0.5,0.9,0.8,0.4,0.2,52.9,0.2,0.3,0,1.7,0.1,36.7,0.1,0.1,8,7.8,19.4,5.2,5.8,2.7,3.8,1.1,3,7.8,15.1
"564","W07000047","Swansea West","WAL","WAL","Lab","Lab","Lab","Lab","hold","Con",28.5,24.5,NA,"10,377","18,493","2,993","1,983","","","1,984","","","","","","","","","",NA,"62.8",65.5,59.8,58,NA,51.6,29,NA,29,51.6,8.4,5.5,0,0,5.5,0,0,0,0,0,0,0,0,0,NA,-2.3,-8.2,5,5.5,-1.2,0,1.4,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",31.3,59.8,3.4,1.2,NA,4.1,0,NA,NA,NA,NA,NA,0.2,22.6,42.6,9,5.1,NA,6.4,13.5,0.8,42.7,26.9,17.3,22.5,17.4,5.6,20.9,18.9,24.7,4.8,28.7,89.4,1.2,0.9,0.4,1.7,1.9,1,1.5,1.6,0.6,50.4,0.6,0.5,0.1,4.6,0.2,35.6,0.2,0.1,5.3,6.2,16.2,3.6,9.3,3.4,3.3,1.6,4.6,13,14.9
"565","E14000986","Tamworth","ENG","WM","Con","Con","Con","Con","hold","Lab",26.2,42.6,NA,"30,542","10,908","2,426","","935","","","814","","","","","","431","","",NA,"64.3",66.1,65.6,63.8,NA,66.3,23.7,NA,66.3,23.7,5.3,0,2,0,0,1.8,0,0,0,0,0,0.9,0,0,NA,5.3,-11.1,1.1,0,2,0,0,1.8,0,0,0,0,0,0,0,0,NA,"Con","Lab",61,34.8,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,26.1,3,2.4,NA,NA,18.5,NA,66,15,20.1,27.2,16,3.8,25.9,9.6,6.2,0,24.7,96.7,1.1,0.9,0.1,0.1,0.2,0.2,0.6,0,0.1,64.3,0.2,0.3,0,0.4,0.5,27.7,0.6,0.2,13.2,8.3,20.4,8.1,5,2.6,3.3,1,4.6,8,9.2
"566","E14000987","Tatton","ENG","NW","Con","Con","Con","Con","hold","Lab",30.1,35.5,NA,"28,277","10,890","7,712","","2,088","","","","","","","","","","","",NA,"70.9",72.4,70.2,68.9,NA,57.7,22.2,NA,57.7,22.2,15.7,0,4.3,0,0,0,0,0,0,0,0,0,0,0,NA,-0.9,-6.3,6.7,0,2.2,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",58.6,28.5,9,2.1,NA,NA,NA,NA,NA,NA,NA,NA,1.9,58.6,18.3,8.5,3.8,NA,NA,10.8,NA,45.8,10.8,19.6,29.2,20.5,4.4,17.6,24.8,6,0,16.9,95.5,1.3,0.9,0.5,0.1,0.4,0.5,0.4,0.2,0.2,69.4,0.3,0.5,0.4,1.1,0.1,21.3,1.6,0.2,9.1,6,15.8,4.6,5.1,4.9,5.3,2,11,8.9,10.7
"567","E14000988","Taunton Deane","ENG","SW","LDem","Con","Con","Con","hold","LDem",25.2,18.4,NA,"34,164","4,715","22,464","","","","","","","","","","","2,390","","",NA,"71.9",73.8,70.7,70.5,NA,53.6,35.2,NA,53.6,7.4,35.2,0,0,0,0,0,0,0,0,0,0,3.8,0,0,NA,0.7,-8,7.5,0,-1.8,0,0,-2.3,0,0,0,0,0,0,0,0,NA,"Con","LD",52.9,15.4,27.7,1.8,NA,NA,2.3,NA,NA,NA,NA,NA,NA,48.1,9.2,21.3,4.5,NA,NA,12,4.8,52.9,13.5,18.4,27.2,20,6.4,20.5,14.9,6.8,0.1,20.6,97.2,0.9,0.3,0.1,0.1,0.4,0.6,0.3,0.1,0.1,62.1,0.3,0.2,0.1,0.4,0,28.5,1.7,0.1,7.5,7.4,17.2,3.3,4.7,2.3,2.3,1.2,6,10,17.6
"568","E14000989","Telford","ENG","WM","Lab","Con","Con","Con","hold","Lab",1.6,25.5,NA,"25,546","14,605","2,674","","","","","","","","","","","","","",NA,"62.1",65.6,61.4,63.5,NA,59.7,34.1,NA,59.7,34.1,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11,-13,4.1,0,-2,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",48.7,47.1,2.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6,37.8,2.3,2.3,NA,NA,18,NA,67.1,16.2,21,25.6,13.2,5.5,26.7,9.1,6.4,0.1,28.3,93.5,1.9,2.1,0.3,0.1,0.4,0.5,1.1,0.1,0.2,59.1,0.2,0.6,0,0.7,1.4,30.8,0.4,0.1,18.5,6.7,17.2,4.1,5,4.2,2.7,1.2,3.1,8.3,10.3
"569","E14000990","Tewkesbury","ENG","SW","Con","Con","Con","Con","hold","LDem",38.2,36.7,NA,"35,728","9,310","13,318","","2,784","","","","","","","","","","","",NA,"72.8",72.5,70.5,70.4,NA,58.4,21.8,NA,58.4,15.2,21.8,0,4.6,0,0,0,0,0,0,0,0,0,0,0,NA,-1.6,-6.6,8.3,0,1.9,0,0,-2,0,0,0,0,0,0,0,0,NA,"Con","Lab",60,21.8,13.5,2.7,NA,NA,2,NA,NA,NA,NA,NA,NA,54.5,14.8,13.8,4,NA,NA,12.9,NA,53.8,12.3,19.4,28.3,20.1,6.2,18.7,16.5,5.7,0,17.8,97,1,0.7,0.1,0.1,0.2,0.3,0.4,0.1,0.1,66.4,0.2,0.5,0.1,0.5,0.1,24.8,1.1,0.1,12.3,7.2,14.8,3.3,5,3.5,5.2,1.2,6.2,9.5,11.3
"570","E14000991","The Cotswolds","ENG","SW","Con","Con","Con","Con","hold","LDem",42.7,33,NA,"35,484","7,110","15,270","","3,312","","","","","","","","","","","",NA,"74.7",74.2,72.4,71.5,NA,58,25,NA,58,11.6,25,0,5.4,0,0,0,0,0,0,0,0,0,0,0,NA,-2.6,-6.3,8.7,0,2.5,0,0,-2,0,0,0,0,0,0,0,0,NA,"Con","Lab",60.6,17.9,16.3,2.9,NA,NA,2,NA,NA,NA,NA,NA,0.2,56.5,9.2,18.6,4.6,NA,NA,10.9,NA,47.8,10.7,17.6,30,22.4,5.1,18.4,21.2,6.5,0.3,16.4,97.9,0.8,0.3,0,0,0.2,0.4,0.3,0,0.1,68,0.3,0.1,0.1,0.2,0,23.4,3,0.3,8.8,8,15.5,3,6.9,4.4,3.5,1.9,8.7,10,9.5
"571","E14000992","The Wrekin","ENG","WM","Con","Con","Con","Con","hold","Lab",19.3,38.3,NA,"31,029","12,303","4,067","","1,491","","","","","","","","","","","",NA,"69.2",72.2,68.9,70.1,NA,63.5,25.2,NA,63.5,25.2,8.3,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,8.1,-10.9,5.6,0,1.4,0,0,-3.3,0,0,0,0,0,0,0,0,NA,"Con","Lab",55.4,36.1,2.7,1.6,NA,NA,3.3,NA,NA,NA,NA,NA,0.8,49.7,26,4.3,3.2,NA,NA,16.8,NA,58.2,15.4,19.8,26.1,16.7,6.9,21.9,12.8,8.6,0.5,23.2,92.6,1.6,1.4,2.2,0.1,0.4,0.5,0.9,0.1,0.2,65.9,0.3,0.4,0,2.7,1,22.9,1.7,0.1,14.1,6.1,15.5,3.7,4.6,4.1,2.6,1.3,4.1,10.3,11.2
"572","E14000993","Thirsk and Malton","ENG","YH","Con","Con","Con","Con","hold","Lab",33.9,44.5,NA,"35,634","10,480","6,774","","2,263","","","","","","","","","429","","1,008",NA,"69.9",71.1,67.6,NA,NA,63,18.5,NA,63,18.5,12,0,4,0,0,0,0,0,0,0,0,0.8,0,1.8,NA,3,-7.6,5.1,0,2,0,0,-2.7,0,0,0,0,0,0,0,0,NA,"Con","Lab",60,26.1,6.9,2,NA,NA,2.7,NA,NA,NA,NA,NA,2.3,52.6,15.4,9,4.6,NA,NA,14.9,3.5,56.4,10.7,16.3,30.4,23.4,4.2,23.5,15.5,5.3,0,20.2,98.6,0.6,0.1,0,0,0.2,0.2,0.2,0,0.1,72,0.2,0.1,0,0.2,0,19.9,6.4,0.2,10.4,8.2,15.7,3.4,7.4,1.7,2,1.5,5.7,9,11.1
"573","E14000994","Thornbury and Yate","ENG","SW","LDem","Con","Con","Con","hold","LDem",23.9,23.7,NA,"30,202","4,208","17,833","","","","","","","","","","","","","",NA,"75.2",74.7,73.7,75.2,NA,57.8,34.1,NA,57.8,8.1,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.5,-4,2.7,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","LD",55.3,12.1,31.4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,7.8,37.9,2.7,NA,NA,10.6,NA,53.3,11.9,18.7,29.2,19,3.9,18.4,15.2,6.2,0,16.7,97.6,0.9,0.4,0.1,0.1,0.2,0.4,0.4,0,0.1,62.3,0.2,0.1,0.1,0.3,0.1,28.9,1.4,0.4,10.6,8.6,15.8,5.1,4.5,4,5.1,1.3,5.8,8.7,11.6
"574","E14000995","Thurrock","ENG","EAST","Con","Con","Con","Con","hold","Lab",0.7,24.2,NA,"27,795","16,313","1,510","","807","","","","","","","","","1,042","","",NA,"59.6",64.4,63.9,49.6,NA,58.6,34.4,NA,58.6,34.4,3.2,0,1.7,0,0,0,0,0,0,0,0,2.2,0,0,NA,19.1,-4.4,1.6,0,1.7,0,0,-20.1,0,0,0,0,0,0,0,0,NA,"Con","Lab",39.5,38.8,1.6,NA,NA,NA,20.1,NA,NA,NA,NA,NA,NA,33.7,32.6,1.3,NA,NA,NA,31.7,0.7,70.3,16.3,24.3,22.7,11.2,9.4,26.5,10.1,6.2,0,28.5,82.5,2.2,1.8,0.4,0.5,0.6,1.3,10,0.2,0.5,62.2,0.5,0.9,0.2,2.5,1,26.2,0.1,0.1,6.7,9.1,20.5,10.5,4.4,2.9,6.4,1.3,4.7,7.6,9.5
